code,company,last_update,count
282690,동아타이어,2021-11-23,980
282880,코윈테크,2021-11-23,569
284620,카이노스메드,2021-11-23,853
284740,쿠쿠홈시스,2021-11-23,952
285130,SK케미칼,2021-11-23,956
285490,노바텍,2021-11-23,755
285770,라이프사이언스테크놀로지,2021-11-23,964
286000,씨엔티드림,2021-11-23,234
286750,나노브릭,2021-11-23,560
286940,롯데정보통신,2021-11-23,819
287410,제이시스메디칼,2021-11-23,874
288330,브릿지바이오,2021-11-23,475
288490,나라소프트,2021-11-23,740
288620,에스퓨얼셀,2021-11-23,769
289010,아이스크림에듀,2021-11-23,586
289080,SV인베스트먼트,2021-11-23,834
289220,자이언트스텝,2021-11-23,167
290090,트윔,2021-11-23,5
290120,대유에이피,2021-11-23,727
290270,휴네시온,2021-11-23,812
290380,대유,2021-11-23,806
290510,코리아센터,2021-11-23,487
290520,신도기연,2021-11-23,340
290550,디케이티,2021-11-23,718
290650,엘앤씨바이오,2021-11-23,754
290660,네오펙트,2021-11-23,735
290670,대보마그네틱,2021-11-23,751
290690,소룩스,2021-11-23,257
290720,푸드나무,2021-11-23,773
290740,액트로,2021-11-23,795
291230,엔피,2021-11-23,784
291650,압타머사이언스,2021-11-23,290
293480,하나제약,2021-11-23,774
293490,카카오게임즈,2021-11-23,294
293580,나우IB,2021-11-23,773
293780,압타바이오,2021-11-23,605
293940,신한알파리츠,2021-11-23,808
294090,이오플로우,2021-11-23,292
294140,레몬,2021-11-23,427
294570,쿠콘,2021-11-23,140
294630,서남,2021-11-23,434
294870,HDC현대산업개발,2021-11-23,848
297090,씨에스베어링,2021-11-23,494
297570,알로이스,2021-11-23,822
297890,HB솔루션,2021-11-23,351
298000,효성화학,2021-11-23,826
298020,효성티앤씨,2021-11-23,827
298040,효성중공업,2021-11-23,827
298050,효성첨단소재,2021-11-23,827
298060,에스씨엠생명과학,2021-11-23,354
298380,에이비엘바이오,2021-11-23,719
298540,더네이쳐홀딩스,2021-11-23,325
298690,에어부산,2021-11-23,715
299030,하나기술,2021-11-23,244
299170,더블유에스아이,2021-11-23,777
299480,지앤이헬스케어,2021-11-23,837
299660,셀리드,2021-11-23,681
299670,에스엠비나,2021-11-23,841
299900,위지윅스튜디오,2021-11-23,719
299910,베스파,2021-11-23,732
300080,플리토,2021-11-23,580
300120,라온피플,2021-11-23,518
300720,한일시멘트,2021-11-23,811
301300,바이브컴퍼니,2021-11-23,264
302430,이노메트리,2021-11-23,725
302440,SK바이오사이언스,2021-11-23,169
302550,리메드,2021-11-23,805
302920,더콘텐츠온,2021-11-23,806
303030,지니틱스,2021-11-23,793
303360,프로테옴텍,2021-11-23,720
303530,이노뎁,2021-11-23,105
304100,솔트룩스,2021-11-23,328
304840,피플바이오,2021-11-23,271
305090,마이크로디지탈,2021-11-23,609
306040,에스제이그룹,2021-11-23,496
306200,세아제강,2021-11-23,771
306620,네온테크,2021-11-23,755
307180,아이엘사이언스,2021-11-23,718
307280,원바이오젠,2021-11-23,730
307750,국전약품,2021-11-23,719
307870,비투엔,2021-11-23,724
307930,컴퍼니케이,2021-11-23,618
307950,현대오토에버,2021-11-23,656
308080,바이젠셀,2021-11-23,58
308100,까스텔바작,2021-11-23,606
308170,센트랄모텍,2021-11-23,491
308700,테크엔,2021-11-23,717
309900,티티씨디펜스,2021-11-23,593
309930,오하임아이엔티,2021-11-23,719
310200,애니플러스,2021-11-23,717
310870,한국제8호스팩,2021-11-23,718
311060,엘에이티,2021-11-23,714
311320,지오엘리먼트,2021-11-23,9
311390,네오크레마,2021-11-23,555
311690,천랩,2021-11-23,470
312610,에이에프더블류,2021-11-23,592
313750,유안타제4호스팩,2021-11-23,661
313760,윌링스,2021-11-23,573
314130,지놈앤컴퍼니,2021-11-23,716
314930,바이오다인,2021-11-23,170
315640,딥노이드,2021-11-23,63
316140,우리금융지주,2021-11-23,686
317120,라닉스,2021-11-23,538
317240,TS트릴리온,2021-11-23,633
317320,한화에스비아이스팩,2021-11-23,631
317330,덕산테코피아,2021-11-23,568
317400,자이에스앤디,2021-11-23,505
317530,캐리소프트,2021-11-23,511
317690,퀀타매트릭스,2021-11-23,234
317770,슈프리마아이디,2021-11-23,569
317830,에스피시스템스,2021-11-23,560
317850,대모,2021-11-23,575
317860,노드메이슨,2021-11-23,482
317870,엔바이오니아,2021-11-23,514
318000,한국바이오젠,2021-11-23,568
318010,팜스빌,2021-11-23,516
318020,포인트모바일,2021-11-23,238
318410,비비씨,2021-11-23,287
318660,타임기술,2021-11-23,101
319400,현대무벡스,2021-11-23,628
319660,피에스케이,2021-11-23,626
320000,윈텍,2021-11-23,538
321260,프로이천,2021-11-23,611
321550,티움바이오,2021-11-23,493
321820,와이더플래닛,2021-11-23,196
322000,현대에너지솔루션,2021-11-23,496
322180,티라유텍,2021-11-23,508
322190,베른,2021-11-23,221
322310,오로스테크놀로지,2021-11-23,184
322510,제이엘케이,2021-11-23,479
322780,코퍼스코리아,2021-11-23,611
322970,무진메디,2021-11-23,348
323210,이베스트이안스팩1호,2021-11-23,581
323230,엠에프엠코리아,2021-11-23,599
323280,신영스팩5호,2021-11-23,597
323350,다원넥스뷰,2021-11-23,619
323410,카카오뱅크,2021-11-23,69
323940,케이비제18호스팩,2021-11-23,597
323990,박셀바이오,2021-11-23,285
326030,에스케이바이오팜,2021-11-23,343
327260,RF머트리얼즈,2021-11-23,470
327610,펨토바이오메드,2021-11-23,584
327970,케어룸의료산업,2021-11-23,567
328380,미래에셋대우스팩3호,2021-11-23,556
329020,오션스톤,2021-11-23,383
329180,현대중공업,2021-11-23,41
329560,상상인이안제2호스팩,2021-11-23,549
330350,위더스제약,2021-11-23,342
330590,롯데리츠,2021-11-23,510
330860,네패스아크,2021-11-23,250
330990,케이비제19호스팩,2021-11-23,530
331380,포커스에이치엔에스,2021-11-23,528
331520,교보9호스팩,2021-11-23,510
331660,한국미라클피플사,2021-11-23,512
331920,셀레믹스,2021-11-23,308
332290,대신밸런스제7호스팩,2021-11-23,523
332370,아이디피,2021-11-23,306
332570,와이팜,2021-11-23,322
332710,하나금융14호스팩,2021-11-23,507
333050,신한제6호스팩,2021-11-23,508
333430,일승,2021-11-23,504
333620,엔시스,2021-11-23,159
334890,이지스밸류플러스리츠,2021-11-23,333
334970,프레스티지바이오로직스,2021-11-23,174
335810,프리시젼바이오,2021-11-23,225
335870,IBKS제12호스팩,2021-11-23,481
335890,비올,2021-11-23,486
336040,이도바이오,2021-11-23,486
336060,유안타제5호스팩,2021-11-23,488
336260,두산퓨얼셀,2021-11-23,518
336370,솔루스첨단소재,2021-11-23,517
336570,대신밸런스제8호스팩,2021-11-23,474
337450,SK5호스팩,2021-11-23,485
337840,유엑스엔,2021-11-23,489
337930,브랜드엑스코퍼레이션,2021-11-23,312
338100,NH프라임리츠,2021-11-23,484
338220,뷰노,2021-11-23,182
339770,교촌에프앤비,2021-11-23,253
339950,아이비김영,2021-11-23,470
340120,하이제5호스팩,2021-11-23,471
340350,SK6호스팩,2021-11-23,420
340360,다보링크,2021-11-23,473
340440,한화플러스제1호스팩,2021-11-23,468
340570,티앤엘,2021-11-23,247
340930,유일에너테크,2021-11-23,183
341160,하나금융15호스팩,2021-11-23,448
341310,이앤에치,2021-11-23,469
342550,케이비제20호스팩,2021-11-23,448
343090,단디바이오,2021-11-23,388
343510,하나금융16호스팩,2021-11-23,327
344050,신영스팩6호,2021-11-23,439
344820,케이씨씨글라스,2021-11-23,454
344860,이노진,2021-11-23,388
347000,센코,2021-11-23,263
347140,케이프이에스제4호,2021-11-23,410
347700,라이프시맨틱스,2021-11-23,166
347740,피엔케이피부임상연구센타,2021-11-23,295
347770,핌스,2021-11-23,287
347860,알체라,2021-11-23,225
347890,엠투아이,2021-11-23,324
348030,모비릭스,2021-11-23,201
348150,고바이오랩,2021-11-23,249
348210,넥스틴,2021-11-23,276
348350,위드텍,2021-11-23,262
348370,엔켐,2021-11-23,15
348840,데이드림엔터,2021-11-23,311
348950,제이알글로벌리츠,2021-11-23,317
349720,이베스트스팩5호,2021-11-23,373
350520,이지스레지던스리츠,2021-11-23,319
351320,IBKS제14호스팩,2021-11-23,350
351330,이삭엔지니어링,2021-11-23,144
351340,IBKS제13호스팩,2021-11-23,334
352480,씨앤씨인터내셔널,2021-11-23,127
352700,씨앤투스성진,2021-11-23,200
352770,클리노믹스,2021-11-23,236
352820,하이브,2021-11-23,273
352910,오비고,2021-11-23,88
352940,인바이오,2021-11-23,232
353060,에이치엠씨제5호스팩,2021-11-23,229
353070,에이치엠씨제4호스팩,2021-11-23,324
353190,휴럼,2021-11-23,354
353200,대덕전자,2021-11-23,372
353490,미래에셋대우스팩 5호,2021-11-23,303
353810,이지바이오,2021-11-23,361
354200,엔젠바이오,2021-11-23,233
355150,교보10호기업인수목적,2021-11-23,288
356860,티엘비,2021-11-23,230
356890,싸이버원,2021-11-23,174
357120,코람코에너지리츠,2021-11-23,302
357230,에이치피오,2021-11-23,129
357250,미래에셋맵스리츠,2021-11-23,318
357550,석경에이티,2021-11-23,224
357580,아모센스,2021-11-23,99
357780,솔브레인,2021-11-23,318
357880,비트나인,2021-11-23,10
359090,엔에이치스팩17호,2021-11-23,285
361390,제노코,2021-11-23,165
361570,알비더블유,2021-11-23,2
361610,SK아이이테크놀로지,2021-11-23,132
361670,삼영에스앤씨,2021-11-23,125
363250,진시스템,2021-11-23,122
363260,하나금융17호스팩,2021-11-23,192
363280,티와이홀딩스,2021-11-23,285
365270,큐라클,2021-11-23,81
365550,ESR켄달스퀘어리츠,2021-11-23,223
365590,엔에이치스팩18호,2021-11-23,225
366330,신한제7호스팩,2021-11-23,196
367000,플래티어,2021-11-23,65
367340,DB금융스팩8호,2021-11-23,234
367360,DB금융스팩9호,2021-11-23,171
367460,유안타제7호스팩,2021-11-23,221
367480,유안타제8호스팩,2021-11-23,156
368770,한국9호스팩,2021-11-23,206
369370,대신밸런스제9호스팩,2021-11-23,224
372290,하나머스트7호스팩,2021-11-23,178
372800,아이티아이즈,2021-11-23,9
372910,한컴라이프케어,2021-11-23,64
373200,IBKS제15호스팩,2021-11-23,182
373340,유진스팩6호,2021-11-23,154
375500,DL이앤씨,2021-11-23,204
376180,피코그램,2021-11-23,12
376190,엘비루셈,2021-11-23,110
376290,씨유테크,2021-11-23,30
376300,디어유,2021-11-23,10
376980,원티드랩,2021-11-23,67
377030,맥스트,2021-11-23,77
377190,디앤디플랫폼리츠,2021-11-23,55
377220,프롬바이오,2021-11-23,36
377300,카카오페이,2021-11-23,13
377400,하이제6호스팩,2021-11-23,133
377450,리파인,2021-11-23,16
377630,삼성스팩4호,2021-11-23,124
378850,화승알앤에이,2021-11-23,171
379390,이성씨엔아이,2021-11-23,115
380320,삼성머스트스팩5호,2021-11-23,106
380440,엔에이치스팩19호,2021-11-23,125
381970,케이카,2021-11-23,28
382480,지아이텍,2021-11-23,22
382800,지앤비에스엔지니어링,2021-11-23,16
382840,원준,2021-11-23,30
383220,F&F,2021-11-23,125
383310,에코프로에이치엔,2021-11-23,119
383800,LX홀딩스,2021-11-23,121
386580,한화플러스제2호스팩,2021-11-23,70
387310,대신밸런스제10호스팩,2021-11-23,41
388220,하나금융19호스팩,2021-11-23,30
388790,IBKS제16호스팩,2021-11-23,51
388800,유진스팩7호,2021-11-23,44
389030,지니너스,2021-11-23,12
391060,엔에이치스팩20호,2021-11-23,33
391710,엔에이치스팩21호,2021-11-23,26
393210,토마토시스템,2021-11-23,27
393360,신한제8호스팩,2021-11-23,38
395400,SK리츠,2021-11-23,43
400760,NH올원리츠,2021-11-23,4
900070,글로벌에스엠,2021-11-23,2938
900100,애머릿지,2021-11-23,2858
900110,이스트아시아홀딩스,2021-11-23,2855
900120,씨케이에이치,2021-11-23,2872
900140,엘브이엠씨,2021-11-23,2705
900250,크리스탈신소재,2021-11-23,1428
900260,로스웰,2021-11-23,1326
900270,헝셩그룹,2021-11-23,1292
900280,골든센츄리,2021-11-23,1252
900290,GRT,2021-11-23,1248
900300,오가닉티코스메틱,2021-11-23,1240
900310,컬러레이,2021-11-23,1050
900340,윙입푸드,2021-11-23,733
950110,SBI핀테크솔루션즈,2021-11-23,2193
950130,엑세스바이오,2021-11-23,2083
950140,잉글우드랩,2021-11-23,1255
950160,코오롱티슈진,2021-11-23,995
950170,JTC,2021-11-23,891
950180,SNK,2021-11-23,629
950190,미투젠,2021-11-23,311
950200,소마젠,2021-11-23,336
950210,프레스티지바이오파마,2021-11-23,195
950220,네오이뮨텍,2021-11-23,171
